0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.1767766759787498 0.17677668370590421 0.24999998907215223 0.35355338286611826 0.4999999999999995 0.7071067966408575 
1. 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0 0 0 0 0 0.999999999999999 
0. 1. 1. 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0 0 0 0 0.999999999999999 0 
0. 0. 1. 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0 0 0 0.999999999999999 0 0 
0.2 0. 1. 0.7175132826709918 0. 0.5036253685931734 0.5231117935299667 0.504947550903295 0.46693242883936803 0.4560359949935312 0.4663445597762113 0.533428972650652 0 0 0 0.9566185388133106 0 0.3108242142879212 
0.3999999999999999 0.3894704635416788 0.32347690959076314 0.529338666323884 0.2126597032911749 0.523886170495275 0.6299220468126987 0.8226711795159316 0.6205507405662328 0.5787839344792962 0.824098347896733 0.5610188234692949 0.4607787839717959 0.15991366241129062 0.5349009963376151 0.4031227305222049 0.5812947646754947 0.7353601622506031 
0.49999996018596005 0. 0.9999999734573066 0.7000015044119209 0.7999999194871634 0.5000000911299138 0.5000000849366188 0.49999993275851 0.5000000442378223 0.4999999247957021 0.4999999513383955 0.5000000150408596 0 0 0 0.7071068099545391 0 0.7071067524185974 
0.6000000000000001 0. 1. 0.7 0.8 0.49999999999999994 0.5 0.4999999999999999 0.5 0.5 0.5 0.49999999999999994 0 0 0 0.5877852310745179 0 0.8090170097906935 
0.8 0. 1. 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0 0 0 0.3090169611173451 0 0.9510565271012029 
0.8 0.08947046354167873 0.9234769095907632 0.7293386663238841 0.7126597032911749 0.523886170495275 0.5299220468126987 0.5226711795159316 0.5205507405662329 0.4787839344792962 0.5240983478967329 0.461018823469295 0.006633498269422155 0.013685077475369983 0.03358901201142875 0.30526686640412304 0.04350076170182004 0.9557667080456144 
0.95 0.08947046354167873 0.9234769095907632 0.7293386663238841 0.7126597032911749 0.498886170495275 0.5049220468126987 0.4976711795159316 0.49555074056623283 0.5037839344792961 0.4990983478967329 0.5110188234692951 0.001676251231881476 0.003458149387363999 0.008487772284704877 0.07713938258207817 0.010992420956312431 0.9971039919004445 
0.9 0.08947046354167873 0.9234769095907632 0.7293386663238841 0.7126597032911749 0.523886170495275 0.47992204681269873 0.5226711795159316 0.5205507405662329 0.4787839344792962 0.5240983478967329 0.5110188234692951 0.0033517757636290953 0.006914799573668577 0.016971864891126377 0.15424532316060593 0.02198007640156756 0.9907129002700632 
0.9875 0.06447046354167874 0.8984769095907632 0.7543386663238841 0.6876597032911749 0.49888617049527495 0.5049220468126987 0.49767117951593154 0.49555074056623283 0.4912839344792962 0.4990983478967329 0.49851882346929505 0.000550143379314573 0.0010298673006264617 0.002874076611389311 0.019287708443318813 0.0019851596539930067 0.9999368794697985 
