 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.125 0.125 0.25
 0.6 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.15 0.15 0.2
 0.4 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.1 0.1 0.3
 0.09999999999999998 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.024999999999999994 0.024999999999999994 0.45
 0. 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0. 0. 0.5
 0. 1. 0.3 0.5 0.5 0.3 0.7 0.7 0.5 0.7 0.7 0.7 0. 0. 14.500000000021462
 0. 0. 0.7 0.5 0.5 0.7 0.3 0.3 0.5 0.3 0.3 0.3 0. 0. 14.500000000021462
 0. 0.3 1. 0.5 0.5 0.3 0.7 0.7 0.5 0.7 0.7 0.7 0. 0. 25.000000000037492
 0. 0.7 0. 0.5 0.5 0.7 0.3 0.3 0.5 0.3 0.3 0.3 0. 0. 25.000000000037492
 0. 0.5 0.5 1. 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0. 0. 13.000000000019096
 0. 0.5 0.5 0. 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0. 0. 13.000000000019096
 0. 0.5 0.5 0.5 1. 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0. 0. 13.000000000019096
 0. 0.5 0.5 0.5 0. 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0. 0. 13.000000000019096
 0. 0.3 0.3 0.5 0.5 1. 0.7 0.7 0.5 0.7 0.7 0.7 0. 0. 25.000000000037492
 0. 0.7 0.7 0.5 0.5 0. 0.3 0.3 0.5 0.3 0.3 0.3 0. 0. 25.000000000037492
 0. 0.7 0.7 0.5 0.5 0.7 1. 0.3 0.5 0.3 0.3 0.3 0. 0. 25.000000000037492
 0. 0.3 0.3 0.5 0.5 0.3 0. 0.7 0.5 0.7 0.7 0.7 0. 0. 25.000000000037492
 0. 0.7 0.7 0.5 0.5 0.7 0.3 1. 0.5 0.3 0.3 0.3 0. 0. 25.000000000037492
 0. 0.3 0.3 0.5 0.5 0.3 0.7 0. 0.5 0.7 0.7 0.7 0. 0. 25.000000000037492
 0. 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1. 0.5 0.5 0.5 0. 0. 13.000000000019096
 0. 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0. 0.5 0.5 0.5 0. 0. 13.000000000019096
 0. 0.7 0.7 0.5 0.5 0.7 0.3 0.3 0.5 1. 0.3 0.3 0. 0. 25.000000000037492
 0. 0.3 0.3 0.5 0.5 0.3 0.7 0.7 0.5 0. 0.7 0.7 0. 0. 25.000000000037492
 0. 0.7 0.7 0.5 0.5 0.7 0.3 0.3 0.5 0.3 1. 0.3 0. 0. 25.000000000037492
 0. 0.3 0.3 0.5 0.5 0.3 0.7 0.7 0.5 0.7 0. 0.7 0. 0. 25.000000000037492
 0. 0.7 0.7 0.5 0.5 0.7 0.3 0.3 0.5 0.3 0.3 1. 0. 0. 25.000000000037492
 0. 0.3 0.3 0.5 0.5 0.3 0.7 0.7 0.5 0.7 0.7 0. 0. 0. 25.000000000037492
 0.8 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.2 0.2 0.09999999999999998
 0. 0.5 0.5 0.5 0.5 0.3 0.5 0.3 0.5 0.5 0.5 0.3 0. 0. 6.500000000009198
 0. 0.9 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0. 0. 0.5
 0. 0.09999999999999998 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0. 0. 0.5
 0. 0.5 0.9 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0. 0. 8.500000000012264
 0. 0.5 0.09999999999999998 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0. 0. 8.500000000012264
 0. 0.5 0.5 0.9 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0. 0. 8.500000000012264
 0. 0.5 0.5 0.09999999999999998 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0. 0. 8.500000000012264
 0. 0.5 0.5 0.5 0.9 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0. 0. 8.500000000012264
 0. 0.5 0.5 0.5 0.09999999999999998 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0. 0. 8.500000000012264
 0. 0.5 0.5 0.5 0.5 0.3 0.5 0.7 0.5 0.5 0.5 0.7 0. 0. 6.500000000009198
 0. 0.5 0.5 0.5 0.5 0.5 0.9 0.5 0.5 0.5 0.5 0.5 0. 0. 8.500000000012264
 0. 0.5 0.5 0.5 0.5 0.5 0.09999999999999998 0.5 0.5 0.5 0.5 0.5 0. 0. 8.500000000012264
 0. 0.5 0.5 0.5 0.5 0.7 0.5 0.3 0.5 0.5 0.5 0.7 0. 0. 6.500000000009198
 0. 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.9 0.5 0.5 0.5 0. 0. 8.500000000012264
 0. 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.09999999999999998 0.5 0.5 0.5 0. 0. 8.500000000012264
 0. 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.9 0.5 0.5 0. 0. 8.500000000012264
 0. 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.09999999999999998 0.5 0.5 0. 0. 8.500000000012264
 0. 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.9 0.5 0. 0. 8.500000000012264
 0. 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.09999999999999998 0.5 0. 0. 8.500000000012264
 0. 0.5 0.5 0.5 0.5 0.7 0.5 0.7 0.5 0.5 0.5 0.3 0. 0. 6.500000000009198
 0.2 0.5 0.5 0.5 0.5 0.7 0.5 0.7 0.5 0.5 0.5 0.7 0.6500000000009198 0.6500000000009198 5.200000000007359
 0.2 0.5 0.5 0.5 0.5 0.7 0.5 0.3 0.5 0.5 0.5 0.3 0.6500000000009198 0.6500000000009198 5.200000000007359
 0.2 0.5 0.5 0.5 0.5 0.3 0.5 0.7 0.5 0.5 0.5 0.3 0.6500000000009198 0.6500000000009198 5.200000000007359
 0.2 0.5 0.5 0.5 0.5 0.3 0.5 0.3 0.5 0.5 0.5 0.7 0.6500000000009198 0.6500000000009198 5.200000000007359
 0. 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.3 0. 0. 2.500000000003066
 0. 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.7 0. 0. 2.500000000003066
 0. 0.7 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0. 0. 0.5
 0. 0.3 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0. 0. 0.5
 0. 0.5 0.7 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0. 0. 2.500000000003066
 0. 0.5 0.3 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0. 0. 2.500000000003066
 0. 0.5 0.5 0.7 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0. 0. 2.500000000003066
